userName,score,at,content
Pengguna Google,4,2026-05-07 06:01:32,sering bug anj masa kalau play music trus gak ke play malah ngelag ni gak bisa di tutup aplikasinya
Pengguna Google,5,2026-05-07 06:00:13,keren
Pengguna Google,1,2026-05-07 05:54:51,"dulu ninggalin jook karena spotify ga banyak iklan, eh malah sekarang di sini paling banyak iklan wkwk"
Pengguna Google,1,2026-05-07 05:52:00,"nasib jadi user gratisan. pilih lagu di batasin, acak lagu juga di batasin. 🤭"
Pengguna Google,5,2026-05-07 05:42:51,bagus bgt karna byk lgu Vocaloid
Pengguna Google,5,2026-05-07 05:25:29,𝘀𝘂𝗸𝗮 𝗮𝗷𝗮
Pengguna Google,4,2026-05-07 05:17:48,sekarang jarak iklan nya terlalu rapat
Pengguna Google,5,2026-05-07 05:09:42,baguss suara nya jelas
Pengguna Google,5,2026-05-07 05:02:12,aku kasih bintang 🌟lima
Pengguna Google,1,2026-05-07 04:43:55,tidak bagus banyak iklan
Pengguna Google,5,2026-05-07 04:28:26,mantap bang putar musik sambil buka watsap
Pengguna Google,5,2026-05-07 04:25:53,bagus banget sih tapi kadang kadang iklan nya aneh
Pengguna Google,5,2026-05-07 04:19:24,"suka banget, tapi kalau lagi nyetel lagu galau gitu.. ganggu sih iklan nya, mood nya langsung berubah, btw kalau gamau ada iklan,, kalian beli Spotify premium aja👋🏻"
Pengguna Google,1,2026-05-07 04:10:50,banyak iklan makin kikir
Pengguna Google,5,2026-05-07 04:10:40,musik top
Pengguna Google,5,2026-05-07 04:05:45,lagu nya seru terus juga geratis poko nya bagus
Pengguna Google,5,2026-05-07 03:56:33,aplikasi ini sangat bagus buat santai
Pengguna Google,5,2026-05-07 03:44:14,oke
Pengguna Google,5,2026-05-07 03:32:46,iklannya di hilangin aj ganggu soalnya
Pengguna Google,4,2026-05-07 03:21:30,mantap
Pengguna Google,5,2026-05-07 03:16:18,enak banget nyari lagu nya
Pengguna Google,5,2026-05-07 03:06:58,sangat baik
Pengguna Google,5,2026-05-07 03:04:46,bagus sih bagus tapi banyak iklan nya
Pengguna Google,5,2026-05-07 02:58:45,enak
Pengguna Google,3,2026-05-07 02:57:45,"soal iklan banyak sih gw gamasalah tapi...., sekarang milih lagu aja harus premium 🤡 (damn)."
Pengguna Google,5,2026-05-07 02:57:16,mantep
Pengguna Google,5,2026-05-07 02:54:41,ok
Pengguna Google,3,2026-05-07 02:44:07,"bagus sih buat denger musik😇,Tapi tolong lagunya bisa di ulang buat yg biasa biar enak aja denger lagunya😌, jadi aku kasih bintang 3 dulu sampai bisa ulangin lagu😌"
Pengguna Google,5,2026-05-07 02:43:27,bagus tapi rada ngelag
Pengguna Google,5,2026-05-07 02:31:37,good
Pengguna Google,5,2026-05-07 02:23:46,biarkan bintang yg berbicara😊
Pengguna Google,5,2026-05-07 02:09:51,cocok untuk ngapain aja
Pengguna Google,5,2026-05-07 01:47:08,bagus banget aku suka
Pengguna Google,5,2026-05-07 01:41:42,banyakk iklan
Pengguna Google,5,2026-05-07 01:40:26,good
Pengguna Google,5,2026-05-07 01:39:04,good listening
Pengguna Google,1,2026-05-07 01:34:10,iklanny kurangin kek mkin bnyk aj iklanny!!
Pengguna Google,5,2026-05-07 01:33:38,lagu nya yang lagi virall
Pengguna Google,4,2026-05-07 01:28:49,bagus
Pengguna Google,5,2026-05-07 01:28:08,saya mengunakan spotify untuk mengenang lagu lagu nostalgia mantap terimakasih
Pengguna Google,5,2026-05-07 01:27:39,bagus
Pengguna Google,1,2026-05-07 01:11:23,makin kesini makin ga puas ma sporty
Pengguna Google,1,2026-05-07 01:04:24,"kecewa ah spotify. padahal ini apk musik yang sudah aku percayai dan menemani selama 5tahun. tapi sekarang lu tiba² menangguhkan akun aku, maksudnya apa? gajelas banget padahal aku gak ngelakuin apa², dituduh pake apk mod, dituduh membuat salinan yang tidak sah apalah cok mana paham juga aku kayak begituan. kenapa karna akun aku gak premium? karna selama mentang² 5 tahun ini aku gak pernah premium jadi ditangguhkan? gak paham lagi sumpah, kecewa aku. semoga kejadian ini tidak dialami user lainjg"
Pengguna Google,4,2026-05-07 01:03:43,"mines ny bnyk bngt iklan, tapi dengerin lagu ny seru bngt"
Pengguna Google,5,2026-05-07 00:51:48,nice
Pengguna Google,1,2026-05-07 00:51:47,kenapa sekarang berbayar
Pengguna Google,5,2026-05-07 00:42:07,enak didengar seru buat main game
Pengguna Google,1,2026-05-07 00:41:06,Bagus
Pengguna Google,5,2026-05-07 00:15:38,bagus
Pengguna Google,1,2026-05-07 00:03:25,jelek
Pengguna Google,5,2026-05-06 23:25:39,akuuu sukaa...cmn gaa bisa di download lagu nyaa..harus Prem dulu baru bisa di download..
Pengguna Google,5,2026-05-06 23:24:27,mucik nya bagus²
Pengguna Google,5,2026-05-06 23:22:30,"KALAU INI SI FAVV, biasanya akh dengerin musik klau lgi bosen, klau lgi pngen nyanyi, klau lgi gk mood, akh ke apk lainnya🙏🏻"
Pengguna Google,5,2026-05-06 22:52:38,mantap
Pengguna Google,5,2026-05-06 22:34:07,sangat sempurna. sesuai momentum kualitasnya sangat sempurna
Pengguna Google,5,2026-05-06 21:46:30,"bagus, untuk mendeimusic"
Pengguna Google,2,2026-05-06 21:40:06,"tolong buat pengembang/developer buat fitur refund dana kembali, untuk mencegah orang lalai yang lupa mematikan langganan"
Pengguna Google,5,2026-05-06 20:30:37,bintang 100 buat kamuu⭐⭐⭐
Pengguna Google,5,2026-05-06 20:23:27,bagus si tapi kalau mau download lagu harus premium dlu🙏
Pengguna Google,4,2026-05-06 20:13:42,karena lagunya agakvagak
Pengguna Google,1,2026-05-06 19:41:55,lagu gua pada hilang gimana oi
Pengguna Google,5,2026-05-06 19:23:32,sangat bagus
Pengguna Google,5,2026-05-06 18:44:01,mantap
Pengguna Google,1,2026-05-06 17:46:58,apa apa semua premium sampai iklan aja ada 4
Pengguna Google,1,2026-05-06 17:22:58,dikit dikit bayar
Pengguna Google,5,2026-05-06 17:21:31,aplikasi mantap
Pengguna Google,5,2026-05-06 16:53:03,aplikasi ya sangat bagus baut main game 👍
Pengguna Google,1,2026-05-06 16:16:31,lagi dengerin musik eh malah harus bayar dulu
Pengguna Google,3,2026-05-06 16:07:38,cukup oke cumaa kurang nya di penggantian topik lagu misalnya aku lagi gambar kan aku nyetel musik tenang tiba² pindah ke DJ gjls aku pindahin lagi DJ lagi GAJELAS BANGET SUMPIL! dan sering juga musik ilang entah kemana padahal gak lagi nyetel vid dan pernah juga kejadian loading lagi LAMA BENERR jadi tolong itu semua di perbaiki ya 😆👍
Pengguna Google,1,2026-05-06 16:03:26,aplikasi nya maksa untuk beli yang premium saya kurang suka karna sering memaksa untuk memakai yang premium
Pengguna Google,1,2026-05-06 15:56:56,banyak bet masalah
Pengguna Google,5,2026-05-06 15:56:37,bagus
Pengguna Google,5,2026-05-06 15:55:47,mantab
Pengguna Google,5,2026-05-06 15:44:32,lagu nya sangat popular ☺️😊
Pengguna Google,1,2026-05-06 15:39:53,gak bisa dibuka Spotify nya
Pengguna Google,5,2026-05-06 15:35:03,bagus jadi jago nyanyi
Pengguna Google,5,2026-05-06 15:23:03,menghibur
Pengguna Google,5,2026-05-06 15:13:45,bagues
Pengguna Google,3,2026-05-06 15:09:46,lumayan....
Pengguna Google,1,2026-05-06 15:05:15,maksa pengguna untuk membayar premium
Pengguna Google,5,2026-05-06 15:02:26,Bagus
Pengguna Google,5,2026-05-06 14:55:51,Goooooddd👍
Pengguna Google,5,2026-05-06 14:50:38,"mantap musik2nya pada enak,gak ngaganggu ke polder lain"
Pengguna Google,5,2026-05-06 14:46:39,"APLIKASI NYA BAAGUUSS BANGETT, kita cuma search setengah bagian dari lirik lagu langsung muncul lagunya. memang THE BEST LAH SPOTIFY 😊😊"
Pengguna Google,5,2026-05-06 14:44:03,mantap musikmay
Pengguna Google,4,2026-05-06 14:42:15,bagus...TPI knp akun sya susah d buka nya yah..
Pengguna Google,1,2026-05-06 14:41:47,"This app is crashing, it can't load the page and all my playlists are gone. Please fix it immediately"
Pengguna Google,5,2026-05-06 14:37:21,bang cara hapus lagu dangdut yang lewat terus
Pengguna Google,2,2026-05-06 14:35:05,"Apk kikir, makin lama makin ngawur ini. Masa sekarang limit dengerin lagu pilihan dibatesin? Apa-apa harus premium gitu?"
Pengguna Google,5,2026-05-06 14:29:41,lagi asik asiknya nonton iklan 3 atau 2 lapis ehh malah ada lagu tolong di kurangin lagunya
Pengguna Google,1,2026-05-06 14:25:35,spotfity kikir😡
Pengguna Google,1,2026-05-06 14:19:40,"aplikasi sampaaahhhhh, setiap 2 lagu iklannya bahkan sampe 4 bagsaatt gw uninstal"
Pengguna Google,3,2026-05-06 14:17:53,kekurangannya cma kurangi iklan lah masa iklan nya 4 jir lah yg waras y
Pengguna Google,5,2026-05-06 14:17:17,aku suka aplikasi nya bagus tapi gak suka iklan nya
Pengguna Google,5,2026-05-06 14:16:16,sangat baguss
Pengguna Google,1,2026-05-06 14:13:45,"iklan banyak, selalu di suruh beli premium kyk di paksa gitu, setiap 2 lagu Langsung iklan GK mendukung bet dh, setiap mau dengerin lagu di playlist sendiri malah di suruh beli premium, gj gj GK worth it Jing🙄"
Pengguna Google,4,2026-05-06 14:13:39,bagus sih tapi mau pilih lagu aja masa harus premium dulu
Pengguna Google,1,2026-05-06 14:11:18,Si paling PREMIUM
Pengguna Google,5,2026-05-06 14:06:31,suka berhenti tiba tiba
Pengguna Google,5,2026-05-06 14:04:00,MEMUASKANN 4 TAHUN SAYA BERSAMAA SPOTIFY DAN RASANYA SENANGG SEKALII
Pengguna Google,5,2026-05-06 13:59:27,"spotify sangat enak digunakan aplikasih nya, mudah menemukan music yg bagus dan favorit saya"
Pengguna Google,5,2026-05-06 13:52:14,bgus skali
Pengguna Google,4,2026-05-06 13:51:04,iklannya kurangi aja durasinya
Pengguna Google,4,2026-05-06 13:50:14,ok enk buat sad
Pengguna Google,1,2026-05-06 13:40:56,terlalu banyak iklan ganggu banget
Pengguna Google,1,2026-05-06 13:40:03,Kebanyakan gak ada liriknya
Pengguna Google,2,2026-05-06 13:31:51,iklannya pada annoying heboh sendiri
Pengguna Google,5,2026-05-06 13:19:40,apk ini cocok untuk galau dan cocok untuk main epep
Pengguna Google,5,2026-05-06 13:09:45,sangat suka
Pengguna Google,5,2026-05-06 13:05:22,mantap
Pengguna Google,5,2026-05-06 12:55:40,B-bagus aja sih🫪
Pengguna Google,5,2026-05-06 12:51:51,enak mudah memahami menyenangkan
Pengguna Google,5,2026-05-06 12:48:17,"baguussss, bangetttt"
Pengguna Google,1,2026-05-06 12:47:17,hama banyak iklan
Pengguna Google,5,2026-05-06 12:45:20,baguss
Pengguna Google,5,2026-05-06 12:44:26,"selalu menghibur, thanks"
Pengguna Google,5,2026-05-06 12:40:09,"iklan nya sangat mantap, kenapa iklan nya cuma 3 kan bisa 10 👍"
Pengguna Google,5,2026-05-06 12:35:50,iya
Pengguna Google,3,2026-05-06 12:30:42,adain fitur call ama vn di isi chat pertemanan plisssssss
Pengguna Google,3,2026-05-06 12:26:24,"aku pake spotify udah dari 2023. selama itu ga ada masalah apa² dan biasa aja, tapi mulai dari kemarin (5 Mei 2026) ko ada kendala ya. comtohnya kayak pas mau muter lagu pilihan ga bisa, pas mencet tombol hijau di playlist baru bisa TAPI masa lagunya baru 1 detik lngsun gnti begitu trs. dan profile artis bnyk yg hilang, lagu² favorit hilang dari playlist kayak wdym playlist 10 jam tiba² jdi 23 menit? ini tolong ya kendalanya. acc spotify pertama uda di hps dan buat acc bru berharap kendalany end"
Pengguna Google,5,2026-05-06 12:20:55,GACORRR
Pengguna Google,1,2026-05-06 12:19:28,dikit-dikit premium...
Pengguna Google,5,2026-05-06 12:16:19,lagu saya yang lama telah ada di aplikasi ini saya sangat berterima kasih kepada tim spotify saya sangat senang
Pengguna Google,5,2026-05-06 12:14:23,suka sama lagu nya
Pengguna Google,4,2026-05-06 12:02:10,"apaan sekarang iklan ada 4, ga ngotak maksa premium bukan gimana² ni yea, TAPI BISA GA SI TU IKLAN MAKIN LAMA JANGAN MAKIN BANYAK? PUSING DENGERINNYA ""1 domba 2 domba 3 + 1 iklan"" stop atau saya boycot ni spotify."
Pengguna Google,5,2026-05-06 11:56:39,kurangin iklan nya dong
Pengguna Google,5,2026-05-06 11:48:51,bagus
Pengguna Google,1,2026-05-06 11:48:40,iklan semakin banyak
Pengguna Google,1,2026-05-06 11:48:15,napa harus premmium dulu baru bisa mutar lagu yang di sukai
Pengguna Google,4,2026-05-06 11:45:15,lagu nya pada bahus dan gratis
Pengguna Google,5,2026-05-06 11:41:07,𝒔𝒂𝒏𝒈𝒂𝒕 𝒃𝒂𝒈𝒖𝒔 𝒃𝒂𝒏𝒈𝒆𝒕
Pengguna Google,2,2026-05-06 11:40:01,makin banyak iklan dan sekarang harus bayar buat milih lagu sendiri dipencarian. maaf uninstal ya. makasi udah nemenin perjalanan dikereta
Pengguna Google,1,2026-05-06 11:33:52,iklan nya banyak banget anj
Pengguna Google,1,2026-05-06 11:22:57,"bagus sih, tapi waktu udh beberapa hari make ni apk, loading masuk ke apknya sejam, jadi layar hitam legam, ga masuk masuk ke dalam apk, itu bug kah atau emang hp saya eror, perasaan saya aman aman aja"
Pengguna Google,5,2026-05-06 11:20:10,mantap
Pengguna Google,4,2026-05-06 10:58:37,banyak iklan namun tetap terjamin 👍
Pengguna Google,5,2026-05-06 10:58:28,bagus vanget
Pengguna Google,1,2026-05-06 10:57:37,👎
Pengguna Google,5,2026-05-06 10:47:25,aku suka banget karena aku nyalain lirik buat live audisi tiktok kedengeran baguss banget aku rate 100/10
Pengguna Google,1,2026-05-06 10:47:23,"tadi aku mau denger musik, tapi pas lagu yang aku mau diteken harus premium dulu baru bisa didenger, ini gimana, orang yang ngga premium ngga bisa denger dengan bebas, malahan lagu yang ngga mau kita dengar diacak gitu aja, kalau udah kondusif aku bakal kasih bintang 5"
Pengguna Google,1,2026-05-06 10:42:57,udah premium banget
Pengguna Google,1,2026-05-06 10:29:04,"APLIKASI GA JELAS, TIBA TIBA BERBAYAR, TIBA TIBA PREMIUM, MANA SUKA LAG GA JELAS GA SESUAI SAMA IKLAN! KALO MAU SESUAI HARUS PREMIUM LAU KEBELET HAJI?"
Pengguna Google,5,2026-05-06 10:20:24,lumayan
Pengguna Google,2,2026-05-06 10:10:02,saya suka tapi banyak iklan Spotify
Pengguna Google,5,2026-05-06 10:07:32,bagus bgttt
Pengguna Google,1,2026-05-06 09:55:46,kebanyakan premium
Pengguna Google,5,2026-05-06 09:45:25,saya menyukai spotify
Pengguna Google,5,2026-05-06 09:36:22,sangat bagus pokok nya beda dengan yang lain
Pengguna Google,5,2026-05-06 09:32:15,sangat bagus....
Pengguna Google,5,2026-05-06 09:27:50,bagus
Pengguna Google,5,2026-05-06 09:27:31,mantap
Pengguna Google,1,2026-05-06 09:12:42,"lama lama Spotify pengen kita premium jir, nyuruh premiumnya maksa lagi, padahal dulu bagus bagus aja tuh"
Pengguna Google,5,2026-05-06 09:11:02,gacor juga ini spotify
Pengguna Google,5,2026-05-06 09:10:29,musik nya merdu banget
Pengguna Google,5,2026-05-06 09:09:22,sangat bagus
Pengguna Google,5,2026-05-06 09:06:29,menurut saya Spotify baguss lagunya enak di dngar
Pengguna Google,4,2026-05-06 08:56:06,jadi banyak iklan tau sporty
Pengguna Google,5,2026-05-06 08:55:59,bagus 👍👍👍 jos jis
Pengguna Google,4,2026-05-06 08:38:20,"bagus banget, apalagi ada lirik dan terjemahannya..."
Pengguna Google,5,2026-05-06 08:32:35,serj banget aku suka sekali cari langsung dapet
Pengguna Google,5,2026-05-06 08:24:09,ᑲᥲgᥙssssss
Pengguna Google,5,2026-05-06 08:23:48,mantaaaap
Pengguna Google,5,2026-05-06 08:21:15,semoga ada premium gratis untuk pelanggan baru
Pengguna Google,5,2026-05-06 08:10:59,"bagus dan bisa denger lagu sambil,tidur,belajar, dll aku suka bahkan kalau aku lagi main game juga denger lagu!"
Pengguna Google,1,2026-05-06 08:03:15,jelek banget pas gua putar lagu lah malah buka lagu lain
Pengguna Google,5,2026-05-06 07:48:19,sangat seru
Pengguna Google,1,2026-05-06 07:37:58,knp ikut list boikot? sedi
Pengguna Google,1,2026-05-06 07:35:58,masa setel ulang lagu bayar
Pengguna Google,5,2026-05-06 07:29:33,"aplikasi kasih ini cukup mengesankan dan bagus,"
Pengguna Google,4,2026-05-06 07:21:25,yes good
Pengguna Google,5,2026-05-06 07:12:17,"bagus,cuma agak ngelag+harus berbayar"
Pengguna Google,5,2026-05-06 07:10:34,bagus banget Sukakkkk
Pengguna Google,1,2026-05-06 06:53:28,aplikasi kikir
Pengguna Google,4,2026-05-06 06:49:05,cukup baik
Pengguna Google,5,2026-05-06 06:45:45,terbaik
Pengguna Google,5,2026-05-06 06:14:02,🤩🤩
Pengguna Google,1,2026-05-06 06:12:38,SERIUS INI IKLAN JADI 4 LAPIS? MANA 30 DETIK PER SATU IKLAN..
Pengguna Google,5,2026-05-06 06:01:25,bagus banget 👍
Pengguna Google,1,2026-05-06 05:53:33,mau putra lagunya harus bayar dan tidak bisa menampilkan lirik
Pengguna Google,5,2026-05-06 05:51:39,suka aja
Pengguna Google,5,2026-05-06 05:45:15,aplikasi nya sanagt cocok untuk anak game enak lagi nya untuk di denar apa lagi sambil main game pokok nya asik banget😋
Pengguna Google,4,2026-05-06 05:27:37,bgs tapi kurangin lagi ya iklan nya
Pengguna Google,5,2026-05-06 05:18:41,sangat enak lagu nya
Pengguna Google,3,2026-05-06 05:01:08,"jang perbanyak iklan, merasa terganggu"
Pengguna Google,4,2026-05-06 04:57:01,Kualitas music tidak diragukan lagi
Pengguna Google,5,2026-05-06 04:37:03,mantap
Pengguna Google,5,2026-05-06 04:34:20,keren
Pengguna Google,5,2026-05-06 04:31:42,bagus tapi saya blom premium
Pengguna Google,5,2026-05-06 04:25:43,good job
Pengguna Google,5,2026-05-06 04:11:33,sangat suka
Pengguna Google,4,2026-05-06 04:07:23,"banyak iklan ak benciw, tpi lagunya lengkap n ada rapot akhir taun. kali kali bikinin la rapot akhir bulan 😛"
Pengguna Google,5,2026-05-06 04:01:24,"puas, bisa sambil nyanyi meski tidak hafal lirik"
Pengguna Google,3,2026-05-06 03:54:46,ini gimana masuk pakai nomor telepon kok ga bisa... akun Premium gua nooooo.... plis balikin akun guaaa
Pengguna Google,4,2026-05-06 03:51:38,kurangin iklan nya
Pengguna Google,5,2026-05-06 03:18:15,good
Pengguna Google,5,2026-05-06 03:17:40,"lebih baik apk sebelah alias YouTube musik, gratis, udah gratis iklan nya ngak banyak, YouTube musik bisa dengerin musik sesuka hati dan kapan aja, padahal musik itu tanpa batasan, tanpa musik hidupku selalu kosong👎"
Pengguna Google,1,2026-05-06 03:14:47,kenapa ada pembatasan lagu tiap harinya? Emangnya fitur premium lain ga cukup?Dev nya pelit bgt sekarang
Pengguna Google,5,2026-05-06 03:12:57,Lagu yang ku sukai ternyata ada di sini jadi suka deh sama aplikasi ini
Pengguna Google,3,2026-05-06 02:45:14,saya sudah seru dengerin lagu nya tapi kenapa lama lama jadi harus premium dan saya gak ngerti cara pakai nya
Pengguna Google,5,2026-05-06 02:43:00,yes good
Pengguna Google,5,2026-05-06 02:19:44,"Bagus, seru"
Pengguna Google,5,2026-05-06 02:15:26,terima kasih Spotify. sudah jadi bagus lagunya
Pengguna Google,5,2026-05-06 02:11:50,apk ini sangat bagus
Pengguna Google,5,2026-05-06 02:08:30,itu aja terimakasih
Pengguna Google,5,2026-05-06 01:49:12,seru meskipun bagus aplikasinya
Pengguna Google,2,2026-05-06 01:46:21,"apalah padahal udah enak pake ni apk malah banyak iklan + suka gabisa dibuka, suka bug hadeh min benerin dong masalah'nya KECEWA."
Pengguna Google,5,2026-05-06 01:40:51,suka bngtt 🤩🤩
Pengguna Google,5,2026-05-06 01:37:53,"mantap, saya bisa menikmati musik dengan dengan kualitas yang ok punya.."
Pengguna Google,1,2026-05-06 01:20:24,"pake familynya udah gak ada, jelek jelek"
Pengguna Google,5,2026-05-06 01:15:15,Mantul
Pengguna Google,1,2026-05-06 01:01:22,jangan download KLO gak mau langganan...iklan nya bikin mual perut dan sangat amat ganggu..bikin mood berantakan..mending dengerin di ytmusic masih bisa di skip iklan nya
Pengguna Google,5,2026-05-06 00:57:59,amazing...!!! 😍
Pengguna Google,5,2026-05-06 00:40:32,🥰🥰
Pengguna Google,1,2026-05-06 00:34:07,yesel aku download Spotify ini karna kalau gak premium banyak iklan yang menggangu saat mendengar musik jadi sengaja beri rating 1 saja
Pengguna Google,5,2026-05-06 00:01:46,sekarang kok gak bisa dibukak yah kenapa Spotify ini?
Pengguna Google,5,2026-05-05 23:38:11,mantap dan sangat bermanfaat
Pengguna Google,5,2026-05-05 23:33:38,not bed
Pengguna Google,5,2026-05-05 23:09:25,nyaman pke spotify
Pengguna Google,5,2026-05-05 23:05:10,tetap jadi yg terbaik buat pencinta musik
Pengguna Google,3,2026-05-05 22:55:18,"spotify ga jelas bgt gw nyetel lagu senja tapi lagu nya kaya beda gitu tolong di koreksi lagi ,iklan nya juga lumayan minimal iklan nya kurangin ke itu ngeganggu bgt sumpah, gw kasih bintang 3 biar ga nangis dah"
Pengguna Google,5,2026-05-05 22:42:19,bagus tapi tidak ada banyak lagu timor
Pengguna Google,5,2026-05-05 22:36:22,"Suka mendengarkan lagu di Spotify ketika malam gak bisa tidur,untung bisa disimpan di playlist.Biarpun tidak daftar premium masih bisa menikmati dan mendengarkan lagunya meski kadang ada iklan..Love Spotify🥰"
Pengguna Google,5,2026-05-05 22:35:23,ini memang paling bagus ku kasih bintang 5
Pengguna Google,4,2026-05-05 22:15:22,terlalu banyak iklann
Pengguna Google,5,2026-05-05 22:14:31,cocok bgt untuk anak muda dan bisa bikin tidur jadi tenang sihh
Pengguna Google,5,2026-05-05 22:10:49,lumayanlah
Pengguna Google,5,2026-05-05 21:34:03,"kesini gara"" cortis aku harus streming lagu"" nya yg wow luar biasa keren"
Pengguna Google,1,2026-05-05 21:33:10,terlalu banyak iklan
Pengguna Google,5,2026-05-05 21:28:08,asik loh aplikasinya
Pengguna Google,5,2026-05-05 21:05:54,ok
Pengguna Google,1,2026-05-05 19:22:35,muter album artis siapa selalu ada wita siapa itu telek
Pengguna Google,5,2026-05-05 18:49:22,Kikir.
Pengguna Google,1,2026-05-05 18:46:29,si paling kikir
Pengguna Google,4,2026-05-05 17:49:21,kebanyakan iklan
Pengguna Google,1,2026-05-05 17:42:28,pliss lah balikin Spotify dulu ini stel lagu aja ga bisa dan harus bayar Langganan gpp iklan 2kali berpaa kali tapi kami gak bisa langganan
Pengguna Google,1,2026-05-05 17:39:32,iklan terlalu banyak
Pengguna Google,5,2026-05-05 17:21:11,sangat memuaskan dan sangat berguna untuk menemani aktifitas sehari-hari
Pengguna Google,5,2026-05-05 17:16:41,"koleksi lagu ok,, aku suka banget dengerin musik di Spotify.."
Pengguna Google,1,2026-05-05 17:15:08,BANYAK IKLANNNN APLIKASI KIKIR PELIT
Pengguna Google,3,2026-05-05 16:49:14,Lumayan. . . lebih baik dari Lumanyun
Pengguna Google,1,2026-05-05 16:27:30,"iklan 3 kali mending jadiin app dengerin iklan aja daripada lagu. udahlah baru 2-3 kali lagu iklan lagi. ngotak lah. apus aja semua lagu di spotify ganti jadi iklan semua. makin lama makin ga jelas. biasanya cuma 1, makin lama kok malah nambah iklannya. KITA MAU DENGER MUSIK BUKAN IKLAN. gratis kalo mau iklan itu satu aja bukan 3 trs"
Pengguna Google,5,2026-05-05 16:20:57,seru x -make limit jadi ga asik😇
Pengguna Google,5,2026-05-05 16:11:26,mantap 👍🤭
Pengguna Google,5,2026-05-05 15:55:50,sangat bagau
Pengguna Google,1,2026-05-05 15:49:04,hadehhh
Pengguna Google,1,2026-05-05 15:48:43,good
Pengguna Google,5,2026-05-05 15:33:22,"sangat bagus sekali untuk kami yang sedang bingung,pusing dan gangguan mental lainnya sehingga juga mampu dapat menemukan makna dari lagu lagu yang ada"
Pengguna Google,4,2026-05-05 15:27:00,hay pliss ya durasi iklan nya panjangin lagi dong masa cuma 30dtk per 3 iklan sih harusnya durasi iklan satu jam baru 1 lagu soalnya aku nggk bisa tidur kalo nggk dengerin iklan dari spotify. sementara star 4 dulu ya nanti kalo udah full iklan baru aku kasih bintang 5. thanks iklan spotify jaya jaya jaya
Pengguna Google,2,2026-05-05 15:04:12,👎
Pengguna Google,5,2026-05-05 14:52:28,"AKU SANGAT MENYARANKAN NYAAAAA, INI MEMPERMUDAH KU UNTUK MENDENGARKAN LAGU, SANGAAATTTTT BAGUSSSSSS"
Pengguna Google,5,2026-05-05 14:49:34,hebat
Pengguna Google,5,2026-05-05 14:39:29,enak jadi aku kasih bintang 5 deh okee
Pengguna Google,5,2026-05-05 14:35:47,aplikasi yang sangat bagus
Pengguna Google,1,2026-05-05 14:30:58,bnyk iklan skip
Pengguna Google,1,2026-05-05 14:30:26,Lama bet iklannya sekarang
Pengguna Google,4,2026-05-05 14:28:29,good.
Pengguna Google,5,2026-05-05 14:23:44,apk nya bagus cmn kalau yang premium harus langganan dulu atau bayar kan tapi itu udah cukup worth it bangett ya suaranya juga jelas ya saya kasih rating 5/5 lah yaa walaupun make nya gk bisa offline dan harus online tapi gpp lah ya ada kualitas ada kekurangan nya
Pengguna Google,5,2026-05-05 14:19:57,"kurangin iklan nya kalo ga premium, yg dengerin malas dengerin iklan"
Pengguna Google,5,2026-05-05 14:16:42,mantap dan oke bagus
Pengguna Google,5,2026-05-05 14:16:31,sangat cocok buat kerja
Pengguna Google,5,2026-05-05 14:15:38,udah bagus tapi tolong jangan banyak iklanya plissss
Pengguna Google,1,2026-05-05 14:15:33,"niat dengerin musik malah disuruh dengerin iklan, kecewa berat sih wkwk dulu awal"" ga se parah ini iklannya. kesannya memaksakan bngt buat PREMIUM"
Pengguna Google,1,2026-05-05 14:13:10,gua tetap stay di spotify karena spotify adalah aplikasi paling lengkap soal musik. walaupun sistem mereka semakin pay to enjoy.
Pengguna Google,5,2026-05-05 14:09:02,spotify mantaff bisa but alaram jugak.
Pengguna Google,1,2026-05-05 14:01:30,banyak iklan
Pengguna Google,5,2026-05-05 13:59:27,sangat seruu
Pengguna Google,1,2026-05-05 13:58:56,spotify saya sungguh kecewa dengan pelayanan spotify kali ini saya dari awal memang sudah nyaman dengan apk ini tapi kok semakin lama semakin ngelunjak ya. saya hari ini mau dengerin lagu tapi lagunya malah gabisa diputar dan kalo mau bisa diputar harus pakai premium. saya bener-bener ga tau maksudnya gimana kok sampe harus bayar segala cuma buat puter lagu. tolong kali ini saya sudah muak dan kecewa. dan sekarang saya gabisa dengerin lagu yang saya ingin. tolong pihak spotify kerja samanya.
Pengguna Google,5,2026-05-05 13:58:24,sangat menyenangkan
Pengguna Google,1,2026-05-05 13:57:23,KIKIR AJG. MASA IYA IKLAN NYA SAMP 4. 1MNT 20DTK. MUSIK YG MAU DIPUTAR AJA 5MNT
Pengguna Google,1,2026-05-05 13:54:42,saya kurnag puasa dngan spoti skrng bru 2 3 lagu sudh iklan lagi di blng bagus yah bgus tapi bnya iklan
Pengguna Google,5,2026-05-05 13:48:07,sangat bagus
Pengguna Google,1,2026-05-05 13:46:59,"kikirnya kebangetan, nguras uang banget. mau play lagu yang kita inginkan bayar, muter ulang lagu bayar, 2 lagu 4 iklan"
